,Unnamed: 0,HF,NB,TI,V,Eig_1,Eig_2,Eig_3,Negative Eigenvalues,proj0,proj1
49,49,0.0,0.05,0.6,0.35,-9811.53019749812,97738.17116746228,62357988537504.95,1,0.2112918088997052,0.6366755621915219
121,121,0.0,0.3,0.2,0.5,-9734.824759139165,27975.021639199927,62366426115891.85,1,-0.00037335139898747594,0.28284246606323615
65,65,0.0,0.1,0.5,0.4,-9606.80153749034,45399.27484925416,62358246336025.86,1,0.14067453023364304,0.565871607825966
1383,1383,0.4,0.15,0.4,0.05,-9601.940706772359,7232.109942781053,55191.20868140993,1,0.07080395436555596,-0.07061727866606218
868,868,0.1,0.45,0.4,0.05,-9535.438560566377,23389.215105072122,54383.91279681644,1,0.49506765346041015,-0.07005725156758083
27,27,0.0,0.45,0.0,0.55,-9531.1015625,41571026070135.61,83142052453112.1,1,-0.07080395436555592,0.07061727866606224
171,171,0.0,0.5,0.4,0.1,-9400.160435443813,14854.960906874983,62357639583367.74,1,0.5656849321264723,0.0007467027979750946
70,70,0.0,0.1,0.75,0.15,-9218.182762059303,46154.914911990345,62361148457002.04,1,0.4942276128126882,0.5663382970747004
896,896,0.1,0.8,0.05,0.05,-9052.501491524761,5427.793434222011,129691.63348136538,1,0.49572101840863836,-0.5650315671782441
80,80,0.0,0.15,0.4,0.45,-8843.98436917504,30461.969668293215,62358653847630.016,1,0.07005725156758093,0.49506765346041015
108,108,0.0,0.25,0.25,0.5,-8831.925930872429,25448.640218806413,62359592625243.75,1,-0.00046668924873438655,0.35355308257904516
1477,1477,0.5,0.15,0.3,0.05,-8491.720116715363,-2364.6817054066364,52067.20772655564,2,-0.07043060296656836,-0.21222518739717403
1435,1435,0.45,0.15,0.35,0.05,-8375.843633066375,1494.461508113713,53710.85029163472,1,0.00018667569949378318,-0.14142123303161816
132,132,0.0,0.35,0.1,0.55,-8192.063904406572,52591.49060738908,62367478380375.61,1,-0.07099063006504969,0.21203851169768032
53,53,0.0,0.05,0.8,0.15,-8141.944478799873,99972.43462305257,62358977609848.64,1,0.4941342749629413,0.6370489135905095
875,875,0.1,0.5,0.35,0.05,-8124.409443327235,17561.61644528315,54044.29853110881,1,0.495160991310157,-0.1407678680833899
402,402,0.65,0.0,0.3,0.05,-8088.6167336765975,30843.12604750035,62358756003069.75,1,-0.2825624525139954,-0.2125052009464147
1526,1526,0.6,0.05,0.3,0.05,-7698.888961664004,25240.96488104295,93758.52225053492,1,-0.21185183599818644,-0.2124118630966678
94,94,0.0,0.2,0.3,0.5,-7693.3390573001925,26173.36619092075,62358769636429.99,1,-0.0005600270984812972,0.42426369909485423
48,48,0.0,0.05,0.55,0.4,-7686.958943983909,97444.72202821764,62361890022137.09,1,0.1405811923838962,0.6365822243417751
1505,1505,0.55,0.1,0.3,0.05,-7622.0045018380615,8041.897974903294,55521.80306548193,1,-0.14114121948237737,-0.21231852524692094
120,120,0.0,0.3,0.15,0.55,-7398.427228387594,36316.89731953638,62360601974947.92,1,-0.0710839679147966,0.2827491282134893
895,895,0.1,0.75,0.1,0.05,-7299.011538724951,2202.6297288459496,76651.23008264217,1,0.4956276805588914,-0.4943209506624351
162,162,0.0,0.45,0.45,0.1,-7225.136734874851,14042.395564430079,62359420507877.15,1,0.5655915942767255,0.07145731931378412
64,64,0.0,0.1,0.45,0.45,-7157.064065996394,45387.11528972585,62355770423177.07,1,0.06996391371783402,0.5657782699762192
26,26,0.0,0.4,0.0,0.6,-6828.702432011438,41574470465549.13,83148941487840.11,1,-0.14160790873111181,0.14123455733212434
881,881,0.1,0.55,0.3,0.05,-6565.946317753275,11845.038764386063,54152.30246598333,1,0.49525432915990386,-0.2114784845991989
107,107,0.0,0.25,0.2,0.55,-6416.200564055156,29939.350127909704,62350682211732.484,1,-0.07117730576454345,0.35345974472929836
79,79,0.0,0.15,0.35,0.5,-6240.7468455810285,31126.71882438877,62361482503024.54,1,-0.0006533649482281523,0.49497431561066324
1043,1043,0.2,0.1,0.65,0.05,-5841.155010658884,44418.58032589209,66865.7260993522,1,0.35317973118005774,0.28330915531197054
1146,1146,0.25,0.1,0.6,0.05,-5648.3078667581285,35914.536746206606,66051.0968554128,1,0.28256245251399553,0.21250520094641456
119,119,0.0,0.3,0.1,0.6,-5283.582162055645,53984.71615356427,62370615963099.76,1,-0.14179458443060552,0.2826557903637424
47,47,0.0,0.05,0.5,0.45,-5263.94857081163,97158.81469324898,62350090131365.336,1,0.0698705758680871,0.6364888864920282
93,93,0.0,0.2,0.25,0.55,-5146.525047330146,28608.799691481017,62359189795487.06,1,-0.07127064361429031,0.4241703612451074
152,152,0.0,0.4,0.5,0.1,-5082.722029439147,13669.782994173584,62357632512619.305,1,0.5654982564269786,0.14216793582959314
886,886,0.1,0.6,0.25,0.05,-4895.345780489064,6370.06821021683,54995.06605683237,1,0.4953476670096507,-0.28218910111500795
1235,1235,0.3,0.1,0.55,0.05,-4756.6464086032065,28492.128420159614,64964.445352292656,1,0.2119451738479334,0.1417012465808587
63,63,0.0,0.1,0.4,0.5,-4486.410774494826,45468.01518772708,62356713810135.21,1,-0.0007467027979750074,0.5656849321264723
925,925,0.15,0.1,0.7,0.05,-4437.793690481762,55106.09878298218,67456.57608408044,1,0.42379700984611984,0.3541131096775264
1471,1471,0.5,0.1,0.35,0.05,-4186.862842052909,8431.144025175376,57844.50485836133,1,-0.07052394081631523,-0.14151457088136501
106,106,0.0,0.25,0.15,0.6,-4173.315103387191,38164.26935541857,62350942667346.41,1,-0.14188792228035244,0.3533664068795514
893,893,0.1,0.7,0.15,0.05,-4113.078811029983,-71.01997040429197,62585.3590721251,2,0.4955343427091444,-0.423610334146626
1311,1311,0.35,0.1,0.5,0.05,-3654.5848356274196,21806.686277047414,63591.62309196877,1,0.14132789518187125,0.07089729221530278
78,78,0.0,0.15,0.3,0.55,-3523.732075000059,32259.62830268942,62369367796012.65,1,-0.07136398146403722,0.4948809777609164
1499,1499,0.55,0.05,0.35,0.05,-3267.354469259312,25239.401065623668,96067.05694694999,1,-0.14123455733212428,-0.14160790873111193
890,890,0.1,0.65,0.2,0.05,-3255.697116058239,1463.2671589937884,57236.34791368877,1,0.4954410048593977,-0.35289971763081696
141,141,0.0,0.35,0.55,0.1,-2989.8804489230533,13802.120372536298,62364596150753.34,1,0.5654049185772317,0.2128785523454022
1375,1375,0.4,0.1,0.45,0.05,-2737.014274581653,15870.037118864782,61933.26339262528,1,0.07071061651580911,9.33378497468432e-05
92,92,0.0,0.2,0.2,0.6,-2682.666910990345,32840.90549208187,62356133677037.27,1,-0.1419812601300993,0.42407702339536046
46,46,0.0,0.05,0.45,0.5,-2624.6911840286443,96886.65659766909,62390093115278.5,1,-0.0008400406477218625,0.6363955486422813
1428,1428,0.45,0.1,0.4,0.05,-2596.408788928568,11105.78419555388,60005.264665222014,1,9.333784974695584e-05,-0.0707106165158091
105,105,0.0,0.25,0.1,0.65,-2221.2622299741415,55745.6697663698,62383220009132.72,1,-0.2125985387961615,0.3532730690298046
705,705,0.05,0.35,0.55,0.05,-1764.4896461871322,47973.94525157486,95643.48333871127,1,0.5654982564269786,0.14216793582959314
715,715,0.05,0.4,0.5,0.05,-1713.9884818369683,46893.144144233636,90494.61760423567,1,0.5655915942767255,0.07145731931378407
62,62,0.0,0.1,0.35,0.55,-1634.64844868,45729.77901461895,62348826295442.07,1,-0.07145731931378413,0.5655915942767255
724,724,0.05,0.45,0.45,0.05,-1482.8536855191924,45878.96902345637,85557.1101883928,1,0.5656849321264723,0.000746702797975051
732,732,0.05,0.5,0.4,0.05,-1183.951695072028,44919.850599022684,80901.40639978868,1,0.5657782699762192,-0.06996391371783398
129,129,0.0,0.3,0.6,0.1,-1017.8298406265085,14674.559912794859,62370667109174.68,1,0.5653115807274848,0.28358916886121116
739,739,0.05,0.55,0.35,0.05,-892.3230358499713,44039.68386457029,76632.64208312485,1,0.565871607825966,-0.14067453023364304
77,77,0.0,0.15,0.25,0.6,-754.3732195693283,34262.05348887476,62381445305235.45,1,-0.1420745979798462,0.4947876399111695
745,745,0.05,0.6,0.3,0.05,-650.6392804165807,43290.92675834311,72925.49759361234,1,0.5659649456757129,-0.211385146749452
682,682,0.05,0.25,0.65,0.05,-530.7474230405878,50688.01361485532,106385.06978080457,1,0.5653115807274848,0.2835891688612112
750,750,0.05,0.65,0.25,0.05,-461.15761059215583,42743.23928830414,70114.38223042294,1,0.5660582835254598,-0.28209576326526103
91,91,0.0,0.2,0.15,0.65,-433.82584602906354,40810.68033134818,62467919101710.055,1,-0.21269187664590838,0.4239836855456136
754,754,0.05,0.7,0.2,0.05,-261.42642391938716,42442.440066826704,68950.71683654386,1,0.5661516213752067,-0.35280637978107
205,205,0.0,0.8,0.15,0.05,-124.64674018396181,59616.52218136801,62388174672755.93,1,0.6369555757407626,-0.4234236584471322
202,202,0.0,0.75,0.2,0.05,106.78058463523485,53606.74940146627,62268119092718.74,0,0.6368622378910157,-0.35271304193132313
757,757,0.05,0.75,0.15,0.05,120.94996448684105,42296.880807023495,71409.53698282514,0,0.5662449592249535,-0.42351699629687906
207,207,0.0,0.85,0.1,0.05,204.46363998379093,74149.91512662834,62363202850112.016,0,0.6370489135905094,-0.49413427496294127
45,45,0.0,0.05,0.4,0.55,206.66686681276587,96652.38065012358,62244557410114.695,0,-0.07155065716353093,0.6363022107925345
791,791,0.1,0.1,0.75,0.05,521.7166881079756,67392.96143447414,72660.86986448527,0,0.49441428851218205,0.4249170640430823
116,116,0.0,0.25,0.65,0.1,677.4601122025515,16800.254416284995,62388156636671.266,0,0.5652182428777379,0.3542997853770202
198,198,0.0,0.7,0.25,0.05,710.2869043149112,50777.6874249915,62344881267185.195,0,0.6367689000412687,-0.2820024254155141
1464,1464,0.5,0.05,0.4,0.05,979.9823079076092,25610.362646482336,98403.03985996867,0,-0.07061727866606211,-0.07080395436555595
759,759,0.05,0.8,0.1,0.05,1026.4501048231032,41957.73992451736,83717.92917961311,0,0.5663382970747005,-0.49422761281268823
61,61,0.0,0.1,0.3,0.6,1399.7747542823117,46334.81575136519,62346420973119.234,0,-0.14216793582959306,0.5654982564269785
90,90,0.0,0.2,0.1,0.7,1465.5841851492005,58167.81095758085,62399477518719.19,0,-0.2834024931617174,0.4238903476958667
669,669,0.05,0.2,0.7,0.05,1512.9408315392902,52890.677102286274,111910.45262720926,0,0.5652182428777379,0.35429978537702017
193,193,0.0,0.65,0.3,0.05,1568.0319902822448,49414.73880426479,62350341400472.805,0,0.6366755621915219,-0.21129180889970514
102,102,0.0,0.2,0.7,0.1,1906.3371633965312,21133.022206863527,62344904355436.125,0,0.565124905027991,0.42501040189282924
76,76,0.0,0.15,0.2,0.65,1985.8235064459623,37968.600148618454,62345179165813.445,0,-0.21278521449565524,0.4946943020614226
87,87,0.0,0.15,0.75,0.1,2601.0959038200454,29567.933461587207,62360859279359.61,0,0.5650315671782442,0.49572101840863825
187,187,0.0,0.6,0.35,0.05,2614.2926851748634,48812.08620452086,62357536329070.22,0,0.636582224341775,-0.14058119238389613
54,54,0.0,0.05,0.85,0.1,2806.817917135573,102612.29332723771,62354220387421.25,0,0.5648448914787504,0.6371422514402563
71,71,0.0,0.1,0.8,0.1,2855.299583597095,47539.194654922285,62348151075443.34,0,0.5649382293284974,0.5664316349244474
89,89,0.0,0.2,0.05,0.75,2933.207169009009,112689.36761349872,62381924410174.83,0,-0.3541131096775264,0.42379700984611984
760,760,0.05,0.85,0.05,0.05,2933.287872213121,41067.07490854926,136921.8964820775,0,0.5664316349244473,-0.5649382293284971
180,180,0.0,0.55,0.4,0.05,3818.9881111146096,48631.56163094966,62362217851497.14,0,0.6364888864920283,-0.06987057586808706
75,75,0.0,0.15,0.15,0.7,4558.705824550976,45337.42762799926,62365271873767.22,0,-0.28349583101146425,0.4946009642116757
60,60,0.0,0.1,0.25,0.65,4650.929712985579,47606.23412511917,62359195467078.23,0,-0.21287855234540212,0.5654049185772316
1420,1420,0.45,0.05,0.45,0.05,4667.969704432055,26587.395698278142,100723.609859593,0,3.82803801333832e-17,-6.742891582128646e-17
172,172,0.0,0.5,0.45,0.05,5178.566652574627,48695.5117963317,62366214261724.55,0,0.6363955486422813,0.0008400406477219616
655,655,0.05,0.15,0.75,0.05,5547.614027601686,56991.446186757224,117507.11563654577,0,0.5651249050279911,0.42501040189282924
43,43,0.0,0.05,0.3,0.65,6613.9732088433475,96538.40050763998,61792196184884.914,0,-0.21297189019514903,0.6361155350930406
163,163,0.0,0.45,0.5,0.05,6713.101556131041,48907.88783042766,62359922276413.32,0,0.6363022107925345,0.07155065716353098
74,74,0.0,0.15,0.1,0.75,6764.826390129663,62090.64158095759,62353705573432.35,0,-0.35420644752727326,0.49450762636192885
1366,1366,0.4,0.05,0.5,0.05,7353.286986462769,28595.329552556737,102993.26808836548,0,0.07061727866606221,0.07080395436555587
59,59,0.0,0.1,0.2,0.7,8167.702425256173,50259.30923517454,62361339343785.61,0,-0.2835891688612111,0.5653115807274848
73,73,0.0,0.15,0.05,0.8,8426.126439454165,116106.07357646062,62345010864581.46,0,-0.4249170640430823,0.494414288512182
153,153,0.0,0.4,0.55,0.05,8468.802857414637,49222.47394828509,62362121495027.11,0,0.6362088729427876,0.14226127367934005
1301,1301,0.35,0.05,0.55,0.05,8791.015553094212,31959.69558423695,105185.39203196959,0,0.1412345573321244,0.14160790873111184
1134,1134,0.25,0.05,0.65,0.05,9107.648303690437,42587.99176087655,109278.0400069964,0,0.2824691146642487,0.28321581746222363
1030,1030,0.2,0.05,0.7,0.05,9182.011142574318,49923.74777648822,111172.78269702863,0,0.3530863933303108,0.3540197718277795
1224,1224,0.3,0.05,0.6,0.05,9198.844092018102,36664.407603877306,107282.84591299666,0,0.21185183599818647,0.21241186309666768
21,21,0.0,0.15,0.0,0.85,9497.2890625,41570146154696.93,83140293088434.42,0,-0.49562768055889134,0.4943209506624351
911,911,0.15,0.05,0.75,0.05,10362.253405141151,59775.963277425835,112978.24852706479,0,0.423703671996373,0.4248237261933354
42,42,0.0,0.05,0.25,0.7,10459.916800182538,96938.11446818642,62539537745141.45,0,-0.283682506710958,0.6360221972432938
142,142,0.0,0.35,0.6,0.05,10526.953171708694,49633.981164412144,62365537778745.28,0,0.6361155350930406,0.21297189019514903
58,58,0.0,0.1,0.15,0.75,11950.081432691788,56121.41541421875,62389476434398.29,0,-0.3542997853770202,0.5652182428777379
640,640,0.05,0.1,0.8,0.05,12991.226343782831,67803.17974051107,123162.98923762357,0,0.5650315671782442,0.4957210184086383
130,130,0.0,0.3,0.65,0.05,13022.178898730017,50188.955861258895,62363930965587.98,0,0.6360221972432938,0.28368250671095807
776,776,0.1,0.05,0.8,0.05,14324.805170990556,76665.41972176409,114715.96943470572,0,0.4943209506624352,0.4956276805588914
41,41,0.0,0.05,0.2,0.75,15152.136512026525,98118.53327374035,62016273320157.11,0,-0.3543931232267671,0.6359288593935469
57,57,0.0,0.1,0.1,0.8,15782.08170956366,70936.32014851458,62513151238342.45,0,-0.42501040189282924,0.5651249050279911
117,117,0.0,0.25,0.7,0.05,16175.209231438192,51034.95629160239,62367974035120.34,0,0.6359288593935469,0.3543931232267671
56,56,0.0,0.1,0.05,0.85,19090.737264908596,122980.31655934507,61705811096055.86,0,-0.49572101840863825,0.5650315671782441
103,103,0.0,0.2,0.75,0.05,20336.211171208688,52593.329056597344,62330780877867.414,0,0.6358355215438001,0.4251037397425761
40,40,0.0,0.05,0.15,0.8,21414.16456186992,101188.56115469435,62200627380269.45,0,-0.4251037397425761,0.6358355215438001
624,624,0.05,0.05,0.85,0.05,23710.46052189388,116376.04677334953,129127.49609651532,0,0.5649382293284972,0.5664316349244473
88,88,0.0,0.15,0.8,0.05,25929.41667208043,56272.29647650842,62382777614856.04,0,0.6357421836940532,0.49581435625838516
39,39,0.0,0.05,0.1,0.85,30746.30195415191,110179.23725132746,62166242149152.445,0,-0.4958143562583851,0.6357421836940531
72,72,0.0,0.1,0.85,0.05,32584.551083393028,67973.48980711449,62327795338488.375,0,0.6356488458443063,0.5665249727741941
55,55,0.0,0.05,0.9,0.05,37606.044806693455,118098.40401663899,62203218020795.14,0,0.6355555079945594,0.6372355892900032
38,38,0.0,0.05,0.05,0.9,45240.24412129565,150704.8287710077,62407459099849.81,0,-0.5665249727741941,0.6356488458443063
